ds,ticker,y
2023-06-06 12:00:00,방이동 먹자골목,0.03065
2023-06-06 12:00:00,올림픽공원세계평화의문,0.13338
2023-06-06 12:00:00,잠실역 롯데월드,0.05342
2023-06-06 13:00:00,롯데백화점에비뉴엘월드타워점,0.22255
2023-06-06 13:00:00,롯데월드몰,0.04979
2023-06-06 13:00:00,롯데월드잠실점,0.27786
2023-06-06 13:00:00,방이동 먹자골목,0.03107
2023-06-06 13:00:00,올림픽공원세계평화의문,0.16427
2023-06-06 13:00:00,잠실역 롯데월드,0.06002
2023-06-06 14:00:00,롯데백화점에비뉴엘월드타워점,0.24979
2023-06-06 14:00:00,롯데월드몰,0.05884
2023-06-06 14:00:00,롯데월드잠실점,0.27947
2023-06-06 14:00:00,방이동 먹자골목,0.03124
2023-06-06 14:00:00,올림픽공원세계평화의문,0.17305
2023-06-06 14:00:00,잠실역 롯데월드,0.06273
2023-06-06 15:00:00,롯데백화점에비뉴엘월드타워점,0.2856
2023-06-06 15:00:00,롯데월드몰,0.06347
2023-06-06 15:00:00,롯데월드잠실점,0.27052
2023-06-06 15:00:00,방이동 먹자골목,0.03157
2023-06-06 15:00:00,올림픽공원세계평화의문,0.14803
2023-06-06 15:00:00,잠실역 롯데월드,0.06398
2023-06-06 16:00:00,롯데백화점에비뉴엘월드타워점,0.2442
2023-06-06 16:00:00,롯데월드몰,0.05882
2023-06-06 16:00:00,롯데월드잠실점,0.28352
2023-06-06 16:00:00,방이동 먹자골목,0.0315
2023-06-06 16:00:00,올림픽공원세계평화의문,0.12486
2023-06-06 16:00:00,잠실역 롯데월드,0.06305
2023-06-06 17:00:00,롯데백화점에비뉴엘월드타워점,0.21009
2023-06-06 17:00:00,롯데월드몰,0.0505
2023-06-06 17:00:00,롯데월드잠실점,0.25667
2023-06-06 17:00:00,방이동 먹자골목,0.03459
2023-06-06 17:00:00,올림픽공원세계평화의문,0.11262
2023-06-06 17:00:00,잠실역 롯데월드,0.05903
2023-06-06 18:00:00,롯데백화점에비뉴엘월드타워점,0.17471
2023-06-06 18:00:00,롯데월드몰,0.04413
2023-06-06 18:00:00,롯데월드잠실점,0.22683
2023-06-06 18:00:00,방이동 먹자골목,0.0378
2023-06-06 18:00:00,올림픽공원세계평화의문,0.10862
2023-06-06 18:00:00,잠실역 롯데월드,0.05289
2023-06-06 19:00:00,롯데백화점에비뉴엘월드타워점,0.13431
2023-06-06 19:00:00,롯데월드몰,0.03557
2023-06-06 19:00:00,롯데월드잠실점,0.18942
2023-06-06 19:00:00,방이동 먹자골목,0.03912
2023-06-06 19:00:00,올림픽공원세계평화의문,0.07827
2023-06-06 19:00:00,잠실역 롯데월드,0.04481
2023-06-06 20:00:00,롯데백화점에비뉴엘월드타워점,0.10232
2023-06-06 20:00:00,롯데월드몰,0.02601
2023-06-06 20:00:00,롯데월드잠실점,0.15492
2023-06-06 20:00:00,방이동 먹자골목,0.0374
2023-06-06 20:00:00,올림픽공원세계평화의문,0.06816
2023-06-06 20:00:00,잠실역 롯데월드,0.03837
2023-06-06 21:00:00,롯데백화점에비뉴엘월드타워점,0.05569
2023-06-06 21:00:00,롯데월드몰,0.01712
2023-06-06 21:00:00,롯데월드잠실점,0.0407
2023-06-06 21:00:00,방이동 먹자골목,0.03486
2023-06-06 21:00:00,올림픽공원세계평화의문,0.04419
2023-06-06 21:00:00,잠실역 롯데월드,0.02527
2023-06-06 22:00:00,롯데백화점에비뉴엘월드타워점,0.01168
2023-06-06 22:00:00,롯데월드몰,0.00569
2023-06-06 22:00:00,롯데월드잠실점,0.01867
2023-06-06 22:00:00,방이동 먹자골목,0.0321
2023-06-06 22:00:00,올림픽공원세계평화의문,0.01651
2023-06-06 22:00:00,잠실역 롯데월드,0.01812
2023-06-06 23:00:00,롯데백화점에비뉴엘월드타워점,0.00693
2023-06-06 23:00:00,롯데월드몰,0.00096
2023-06-06 23:00:00,롯데월드잠실점,0.00497
2023-06-06 23:00:00,방이동 먹자골목,0.02935
2023-06-06 23:00:00,올림픽공원세계평화의문,0.0
2023-06-06 23:00:00,잠실역 롯데월드,0.01406
2023-06-07 00:00:00,롯데백화점에비뉴엘월드타워점,0.00531
2023-06-07 00:00:00,롯데월드몰,0.00062
2023-06-07 00:00:00,롯데월드잠실점,0.00245
2023-06-07 00:00:00,방이동 먹자골목,0.02604
2023-06-07 00:00:00,올림픽공원세계평화의문,0.0
2023-06-07 00:00:00,잠실역 롯데월드,0.01234
2023-06-07 01:00:00,롯데백화점에비뉴엘월드타워점,0.00495
2023-06-07 01:00:00,롯데월드몰,0.00044
2023-06-07 01:00:00,롯데월드잠실점,0.00107
2023-06-07 01:00:00,방이동 먹자골목,0.02436
2023-06-07 01:00:00,올림픽공원세계평화의문,0.0
2023-06-07 01:00:00,잠실역 롯데월드,0.0116
2023-06-07 02:00:00,롯데백화점에비뉴엘월드타워점,0.00446
2023-06-07 02:00:00,롯데월드몰,0.00036
2023-06-07 02:00:00,롯데월드잠실점,0.00015
2023-06-07 02:00:00,방이동 먹자골목,0.02317
2023-06-07 02:00:00,올림픽공원세계평화의문,0.0
2023-06-07 02:00:00,잠실역 롯데월드,0.01156
2023-06-07 03:00:00,롯데백화점에비뉴엘월드타워점,0.00375
2023-06-07 03:00:00,롯데월드몰,0.00034
2023-06-07 03:00:00,롯데월드잠실점,0.00046
2023-06-07 03:00:00,방이동 먹자골목,0.02201
2023-06-07 03:00:00,올림픽공원세계평화의문,0.0
2023-06-07 03:00:00,잠실역 롯데월드,0.01167
2023-06-07 04:00:00,롯데백화점에비뉴엘월드타워점,0.00354
2023-06-07 04:00:00,롯데월드몰,0.00027
2023-06-07 04:00:00,롯데월드잠실점,0.00031
2023-06-07 04:00:00,방이동 먹자골목,0.02116
2023-06-07 04:00:00,올림픽공원세계평화의문,0.0
2023-06-07 04:00:00,잠실역 롯데월드,0.01173
2023-06-07 05:00:00,롯데백화점에비뉴엘월드타워점,0.00437
2023-06-07 05:00:00,롯데월드몰,0.00036
2023-06-07 05:00:00,롯데월드잠실점,0.00116
2023-06-07 05:00:00,방이동 먹자골목,0.02098
2023-06-07 05:00:00,올림픽공원세계평화의문,0.0
2023-06-07 05:00:00,잠실역 롯데월드,0.01216
2023-06-07 06:00:00,롯데백화점에비뉴엘월드타워점,0.00792
2023-06-07 06:00:00,롯데월드몰,0.00041
2023-06-07 06:00:00,롯데월드잠실점,0.00371
2023-06-07 06:00:00,방이동 먹자골목,0.02367
2023-06-07 06:00:00,올림픽공원세계평화의문,0.0
2023-06-07 06:00:00,잠실역 롯데월드,0.01468
2023-06-07 07:00:00,롯데백화점에비뉴엘월드타워점,0.01097
2023-06-07 07:00:00,롯데월드몰,0.00241
2023-06-07 07:00:00,롯데월드잠실점,0.00965
2023-06-07 07:00:00,방이동 먹자골목,0.02438
2023-06-07 07:00:00,올림픽공원세계평화의문,0.0253
2023-06-07 07:00:00,잠실역 롯데월드,0.01692
2023-06-07 08:00:00,롯데백화점에비뉴엘월드타워점,0.0159
2023-06-07 08:00:00,롯데월드몰,0.00305
2023-06-07 08:00:00,롯데월드잠실점,0.00965
2023-06-07 08:00:00,방이동 먹자골목,0.02746
2023-06-07 08:00:00,올림픽공원세계평화의문,0.05287
2023-06-07 08:00:00,잠실역 롯데월드,0.0209
2023-06-07 09:00:00,롯데백화점에비뉴엘월드타워점,0.02882
2023-06-07 09:00:00,롯데월드몰,0.00441
2023-06-07 09:00:00,롯데월드잠실점,0.02471
2023-06-07 09:00:00,방이동 먹자골목,0.03018
2023-06-07 09:00:00,올림픽공원세계평화의문,0.10204
2023-06-07 09:00:00,잠실역 롯데월드,0.02659
2023-06-07 10:00:00,롯데백화점에비뉴엘월드타워점,0.04264
2023-06-07 10:00:00,롯데월드몰,0.00738
2023-06-07 10:00:00,롯데월드잠실점,0.09953
2023-06-07 10:00:00,방이동 먹자골목,0.03174
2023-06-07 10:00:00,올림픽공원세계평화의문,0.10061
2023-06-07 10:00:00,잠실역 롯데월드,0.03275
2023-06-07 11:00:00,롯데백화점에비뉴엘월드타워점,0.07104
2023-06-07 11:00:00,롯데월드몰,0.01335
2023-06-07 11:00:00,롯데월드잠실점,0.1169
2023-06-07 11:00:00,방이동 먹자골목,0.03469
2023-06-07 11:00:00,올림픽공원세계평화의문,0.108
2023-06-07 11:00:00,잠실역 롯데월드,0.0383
2023-06-07 12:00:00,롯데백화점에비뉴엘월드타워점,0.10062
2023-06-07 12:00:00,롯데월드몰,0.01915
2023-06-07 12:00:00,롯데월드잠실점,0.13999
2023-06-07 12:00:00,방이동 먹자골목,0.03671
2023-06-07 12:00:00,올림픽공원세계평화의문,0.10175
2023-06-07 12:00:00,잠실역 롯데월드,0.04279
2023-06-07 13:00:00,롯데백화점에비뉴엘월드타워점,0.08701
2023-06-07 13:00:00,롯데월드몰,0.01974
2023-06-07 13:00:00,롯데월드잠실점,0.13976
2023-06-07 13:00:00,방이동 먹자골목,0.03426
2023-06-07 13:00:00,올림픽공원세계평화의문,0.10118
2023-06-07 13:00:00,잠실역 롯데월드,0.04398
2023-06-07 14:00:00,롯데백화점에비뉴엘월드타워점,0.08534
2023-06-07 14:00:00,롯데월드몰,0.01934
2023-06-07 14:00:00,롯데월드잠실점,0.14802
2023-06-07 14:00:00,방이동 먹자골목,0.03263
2023-06-07 14:00:00,올림픽공원세계평화의문,0.06679
2023-06-07 14:00:00,잠실역 롯데월드,0.04497
2023-06-07 15:00:00,롯데백화점에비뉴엘월드타워점,0.08951
2023-06-07 15:00:00,롯데월드몰,0.01991
2023-06-07 15:00:00,롯데월드잠실점,0.12609
2023-06-07 15:00:00,방이동 먹자골목,0.03273
2023-06-07 15:00:00,올림픽공원세계평화의문,0.05485
2023-06-07 15:00:00,잠실역 롯데월드,0.0457
2023-06-07 16:00:00,롯데백화점에비뉴엘월드타워점,0.07854
2023-06-07 16:00:00,롯데월드몰,0.0184
2023-06-07 16:00:00,롯데월드잠실점,0.13312
2023-06-07 16:00:00,방이동 먹자골목,0.03343
2023-06-07 16:00:00,올림픽공원세계평화의문,0.04747
2023-06-07 16:00:00,잠실역 롯데월드,0.04457
2023-06-07 17:00:00,롯데백화점에비뉴엘월드타워점,0.07708
2023-06-07 17:00:00,롯데월드몰,0.01826
2023-06-07 17:00:00,롯데월드잠실점,0.12354
2023-06-07 17:00:00,방이동 먹자골목,0.03422
2023-06-07 17:00:00,올림픽공원세계평화의문,0.0415
2023-06-07 17:00:00,잠실역 롯데월드,0.04382
2023-06-07 18:00:00,롯데백화점에비뉴엘월드타워점,0.08576
2023-06-07 18:00:00,롯데월드몰,0.0181
2023-06-07 18:00:00,롯데월드잠실점,0.11212
2023-06-07 18:00:00,방이동 먹자골목,0.03806
2023-06-07 18:00:00,올림픽공원세계평화의문,0.04604
2023-06-07 18:00:00,잠실역 롯데월드,0.04425
2023-06-07 19:00:00,롯데백화점에비뉴엘월드타워점,0.07499
2023-06-07 19:00:00,롯데월드몰,0.01722
2023-06-07 19:00:00,롯데월드잠실점,0.10439
2023-06-07 19:00:00,방이동 먹자골목,0.03992
2023-06-07 19:00:00,올림픽공원세계평화의문,0.0486
2023-06-07 19:00:00,잠실역 롯데월드,0.03842
2023-06-07 20:00:00,롯데백화점에비뉴엘월드타워점,0.05784
2023-06-07 20:00:00,롯데월드몰,0.0138
2023-06-07 20:00:00,롯데월드잠실점,0.08717
2023-06-07 20:00:00,방이동 먹자골목,0.03976
2023-06-07 20:00:00,올림픽공원세계평화의문,0.05855
2023-06-07 20:00:00,잠실역 롯데월드,0.02969
2023-06-07 21:00:00,롯데백화점에비뉴엘월드타워점,0.03521
2023-06-07 21:00:00,롯데월드몰,0.01063
2023-06-07 21:00:00,롯데월드잠실점,0.02849
2023-06-07 21:00:00,방이동 먹자골목,0.03865
2023-06-07 21:00:00,올림픽공원세계평화의문,0.04974
2023-06-07 21:00:00,잠실역 롯데월드,0.02264
2023-06-07 22:00:00,롯데백화점에비뉴엘월드타워점,0.00972
2023-06-07 22:00:00,롯데월드몰,0.00374
2023-06-07 22:00:00,롯데월드잠실점,0.02556
2023-06-07 22:00:00,방이동 먹자골목,0.03543
2023-06-07 22:00:00,올림픽공원세계평화의문,0.02473
2023-06-07 22:00:00,잠실역 롯데월드,0.01918
2023-06-07 23:00:00,롯데백화점에비뉴엘월드타워점,0.00785
2023-06-07 23:00:00,롯데월드몰,0.00151
2023-06-07 23:00:00,롯데월드잠실점,0.0051
2023-06-07 23:00:00,방이동 먹자골목,0.03218
2023-06-07 23:00:00,올림픽공원세계평화의문,0.00085
2023-06-07 23:00:00,잠실역 롯데월드,0.0147
2023-06-08 00:00:00,롯데백화점에비뉴엘월드타워점,0.00604
2023-06-08 00:00:00,롯데월드몰,0.00099
2023-06-08 00:00:00,롯데월드잠실점,0.00324
2023-06-08 00:00:00,방이동 먹자골목,0.02813
2023-06-08 00:00:00,올림픽공원세계평화의문,0.0
2023-06-08 00:00:00,잠실역 롯데월드,0.0127
2023-06-08 01:00:00,롯데백화점에비뉴엘월드타워점,0.00493
2023-06-08 01:00:00,롯데월드몰,0.00076
2023-06-08 01:00:00,롯데월드잠실점,0.0017
2023-06-08 01:00:00,방이동 먹자골목,0.02502
2023-06-08 01:00:00,올림픽공원세계평화의문,0.0
2023-06-08 01:00:00,잠실역 롯데월드,0.01161
2023-06-08 02:00:00,롯데백화점에비뉴엘월드타워점,0.00562
2023-06-08 02:00:00,롯데월드몰,0.00064
2023-06-08 02:00:00,롯데월드잠실점,0.00093
2023-06-08 02:00:00,방이동 먹자골목,0.02316
2023-06-08 02:00:00,올림픽공원세계평화의문,0.0
2023-06-08 02:00:00,잠실역 롯데월드,0.01194
2023-06-08 03:00:00,롯데백화점에비뉴엘월드타워점,0.00479
2023-06-08 03:00:00,롯데월드몰,0.00065
2023-06-08 03:00:00,롯데월드잠실점,0.00116
2023-06-08 03:00:00,방이동 먹자골목,0.02191
2023-06-08 03:00:00,올림픽공원세계평화의문,0.0
2023-06-08 03:00:00,잠실역 롯데월드,0.01177
2023-06-08 04:00:00,롯데백화점에비뉴엘월드타워점,0.00431
2023-06-08 04:00:00,롯데월드몰,0.00048
2023-06-08 04:00:00,롯데월드잠실점,0.00147
2023-06-08 04:00:00,방이동 먹자골목,0.02084
2023-06-08 04:00:00,올림픽공원세계평화의문,0.0
2023-06-08 04:00:00,잠실역 롯데월드,0.01182
2023-06-08 05:00:00,롯데백화점에비뉴엘월드타워점,0.00562
2023-06-08 05:00:00,롯데월드몰,0.00059
2023-06-08 05:00:00,롯데월드잠실점,0.0017
2023-06-08 05:00:00,방이동 먹자골목,0.02148
2023-06-08 05:00:00,올림픽공원세계평화의문,0.0
2023-06-08 05:00:00,잠실역 롯데월드,0.01223
2023-06-08 06:00:00,롯데백화점에비뉴엘월드타워점,0.01028
2023-06-08 06:00:00,롯데월드몰,0.00132
2023-06-08 06:00:00,롯데월드잠실점,0.00471
2023-06-08 06:00:00,방이동 먹자골목,0.02423
2023-06-08 06:00:00,올림픽공원세계평화의문,0.0
2023-06-08 06:00:00,잠실역 롯데월드,0.01486
2023-06-08 07:00:00,롯데백화점에비뉴엘월드타워점,0.01215
2023-06-08 07:00:00,롯데월드몰,0.00238
2023-06-08 07:00:00,롯데월드잠실점,0.01282
2023-06-08 07:00:00,방이동 먹자골목,0.02472
2023-06-08 07:00:00,올림픽공원세계평화의문,0.02331
2023-06-08 07:00:00,잠실역 롯데월드,0.01768
2023-06-08 08:00:00,롯데백화점에비뉴엘월드타워점,0.01847
2023-06-08 08:00:00,롯데월드몰,0.00314
2023-06-08 08:00:00,롯데월드잠실점,0.01243
2023-06-08 08:00:00,방이동 먹자골목,0.02696
2023-06-08 08:00:00,올림픽공원세계평화의문,0.0523
2023-06-08 08:00:00,잠실역 롯데월드,0.02125
2023-06-08 09:00:00,롯데백화점에비뉴엘월드타워점,0.03041
2023-06-08 09:00:00,롯데월드몰,0.0048
2023-06-08 09:00:00,롯데월드잠실점,0.03598
2023-06-08 09:00:00,방이동 먹자골목,0.03029
2023-06-08 09:00:00,올림픽공원세계평화의문,0.06281
2023-06-08 09:00:00,잠실역 롯데월드,0.02832
2023-06-08 10:00:00,롯데백화점에비뉴엘월드타워점,0.05007
2023-06-08 10:00:00,롯데월드몰,0.00936
2023-06-08 10:00:00,롯데월드잠실점,0.12169
2023-06-08 10:00:00,방이동 먹자골목,0.03107
2023-06-08 10:00:00,올림픽공원세계평화의문,0.06139
2023-06-08 10:00:00,잠실역 롯데월드,0.03528
2023-06-08 11:00:00,롯데백화점에비뉴엘월드타워점,0.0818
2023-06-08 11:00:00,롯데월드몰,0.01634
2023-06-08 11:00:00,롯데월드잠실점,0.14068
2023-06-08 11:00:00,방이동 먹자골목,0.03427
2023-06-08 11:00:00,올림픽공원세계평화의문,0.0631
2023-06-08 11:00:00,잠실역 롯데월드,0.04122
2023-06-08 12:00:00,롯데백화점에비뉴엘월드타워점,0.10562
2023-06-08 12:00:00,롯데월드몰,0.01993
2023-06-08 12:00:00,롯데월드잠실점,0.17528
2023-06-08 12:00:00,방이동 먹자골목,0.0353
2023-06-08 12:00:00,올림픽공원세계평화의문,0.06026
2023-06-08 12:00:00,잠실역 롯데월드,0.04572
2023-06-08 13:00:00,롯데백화점에비뉴엘월드타워점,0.0911
2023-06-08 13:00:00,롯데월드몰,0.01991
2023-06-08 13:00:00,롯데월드잠실점,0.18006
2023-06-08 13:00:00,방이동 먹자골목,0.03338
2023-06-08 13:00:00,올림픽공원세계평화의문,0.05571
2023-06-08 13:00:00,잠실역 롯데월드,0.04671
2023-06-08 14:00:00,롯데백화점에비뉴엘월드타워점,0.09937
2023-06-08 14:00:00,롯데월드몰,0.02015
2023-06-08 14:00:00,롯데월드잠실점,0.18369
2023-06-08 14:00:00,방이동 먹자골목,0.03157
2023-06-08 14:00:00,올림픽공원세계평화의문,0.05429
2023-06-08 14:00:00,잠실역 롯데월드,0.04795
2023-06-08 15:00:00,롯데백화점에비뉴엘월드타워점,0.09444
2023-06-08 15:00:00,롯데월드몰,0.02081
2023-06-08 15:00:00,롯데월드잠실점,0.15474
2023-06-08 15:00:00,방이동 먹자골목,0.03125
2023-06-08 15:00:00,올림픽공원세계평화의문,0.0523
2023-06-08 15:00:00,잠실역 롯데월드,0.0475
2023-06-08 16:00:00,롯데백화점에비뉴엘월드타워점,0.0927
2023-06-08 16:00:00,롯데월드몰,0.02109
2023-06-08 16:00:00,롯데월드잠실점,0.15258
2023-06-08 16:00:00,방이동 먹자골목,0.03336
2023-06-08 16:00:00,올림픽공원세계평화의문,0.04633
2023-06-08 16:00:00,잠실역 롯데월드,0.04595
2023-06-08 17:00:00,롯데백화점에비뉴엘월드타워점,0.09006
2023-06-08 17:00:00,롯데월드몰,0.02034
2023-06-08 17:00:00,롯데월드잠실점,0.14702
2023-06-08 17:00:00,방이동 먹자골목,0.03466
2023-06-08 17:00:00,올림픽공원세계평화의문,0.04263
2023-06-08 17:00:00,잠실역 롯데월드,0.04477
2023-06-08 18:00:00,롯데백화점에비뉴엘월드타워점,0.09569
2023-06-08 18:00:00,롯데월드몰,0.02179
2023-06-08 18:00:00,롯데월드잠실점,0.13466
2023-06-08 18:00:00,방이동 먹자골목,0.03984
2023-06-08 18:00:00,올림픽공원세계평화의문,0.03979
2023-06-08 18:00:00,잠실역 롯데월드,0.04522
2023-06-08 19:00:00,롯데백화점에비뉴엘월드타워점,0.08326
2023-06-08 19:00:00,롯데월드몰,0.02013
2023-06-08 19:00:00,롯데월드잠실점,0.11914
2023-06-08 19:00:00,방이동 먹자골목,0.04204
2023-06-08 19:00:00,올림픽공원세계평화의문,0.04462
2023-06-08 19:00:00,잠실역 롯데월드,0.03863
2023-06-08 20:00:00,롯데백화점에비뉴엘월드타워점,0.06763
2023-06-08 20:00:00,롯데월드몰,0.01694
2023-06-08 20:00:00,롯데월드잠실점,0.09837
2023-06-08 20:00:00,방이동 먹자골목,0.04201
2023-06-08 20:00:00,올림픽공원세계평화의문,0.04604
2023-06-08 20:00:00,잠실역 롯데월드,0.03156
2023-06-08 21:00:00,롯데백화점에비뉴엘월드타워점,0.04555
2023-06-08 21:00:00,롯데월드몰,0.0117
2023-06-08 21:00:00,롯데월드잠실점,0.01838
2023-06-08 21:00:00,방이동 먹자골목,0.04012
2023-06-08 21:00:00,올림픽공원세계평화의문,0.02757
2023-06-08 21:00:00,잠실역 롯데월드,0.02217
2023-06-08 22:00:00,롯데백화점에비뉴엘월드타워점,0.01368
2023-06-08 22:00:00,롯데월드몰,0.0041
2023-06-08 22:00:00,롯데월드잠실점,0.0132
2023-06-08 22:00:00,방이동 먹자골목,0.03615
2023-06-08 22:00:00,올림픽공원세계평화의문,0.01506
2023-06-08 22:00:00,잠실역 롯데월드,0.01909
2023-06-08 23:00:00,롯데백화점에비뉴엘월드타워점,0.00993
2023-06-08 23:00:00,롯데월드몰,0.00069
2023-06-08 23:00:00,롯데월드잠실점,0.00355
2023-06-08 23:00:00,방이동 먹자골목,0.03298
2023-06-08 23:00:00,올림픽공원세계평화의문,0.0
2023-06-08 23:00:00,잠실역 롯데월드,0.01515
2023-06-09 00:00:00,롯데백화점에비뉴엘월드타워점,0.0075
2023-06-09 00:00:00,롯데월드몰,0.0004
2023-06-09 00:00:00,롯데월드잠실점,0.00131
2023-06-09 00:00:00,방이동 먹자골목,0.02874
2023-06-09 00:00:00,올림픽공원세계평화의문,0.0
2023-06-09 00:00:00,잠실역 롯데월드,0.01285
2023-06-09 01:00:00,롯데백화점에비뉴엘월드타워점,0.0066
2023-06-09 01:00:00,롯데월드몰,0.00036
2023-06-09 01:00:00,롯데월드잠실점,0.0017
2023-06-09 01:00:00,방이동 먹자골목,0.02599
2023-06-09 01:00:00,올림픽공원세계평화의문,0.0
2023-06-09 01:00:00,잠실역 롯데월드,0.01181
2023-06-09 02:00:00,롯데백화점에비뉴엘월드타워점,0.00535
2023-06-09 02:00:00,롯데월드몰,0.00036
2023-06-09 02:00:00,롯데월드잠실점,0.00062
2023-06-09 02:00:00,방이동 먹자골목,0.02387
2023-06-09 02:00:00,올림픽공원세계평화의문,0.0
2023-06-09 02:00:00,잠실역 롯데월드,0.01211
2023-06-09 03:00:00,롯데백화점에비뉴엘월드타워점,0.00549
2023-06-09 03:00:00,롯데월드몰,0.00037
2023-06-09 03:00:00,롯데월드잠실점,0.00069
2023-06-09 03:00:00,방이동 먹자골목,0.0227
2023-06-09 03:00:00,올림픽공원세계평화의문,0.0
2023-06-09 03:00:00,잠실역 롯데월드,0.01203
2023-06-09 04:00:00,롯데백화점에비뉴엘월드타워점,0.00446
2023-06-09 04:00:00,롯데월드몰,0.00023
2023-06-09 04:00:00,롯데월드잠실점,0.00031
2023-06-09 04:00:00,방이동 먹자골목,0.022
2023-06-09 04:00:00,올림픽공원세계평화의문,0.0
2023-06-09 04:00:00,잠실역 롯데월드,0.01186
2023-06-09 05:00:00,롯데백화점에비뉴엘월드타워점,0.00567
2023-06-09 05:00:00,롯데월드몰,0.00036
2023-06-09 05:00:00,롯데월드잠실점,0.00124
2023-06-09 05:00:00,방이동 먹자골목,0.02219
2023-06-09 05:00:00,올림픽공원세계평화의문,0.0
2023-06-09 05:00:00,잠실역 롯데월드,0.0124
2023-06-09 06:00:00,롯데백화점에비뉴엘월드타워점,0.00857
2023-06-09 06:00:00,롯데월드몰,0.00055
2023-06-09 06:00:00,롯데월드잠실점,0.00471
2023-06-09 06:00:00,방이동 먹자골목,0.02471
2023-06-09 06:00:00,올림픽공원세계평화의문,0.0
2023-06-09 06:00:00,잠실역 롯데월드,0.01493
2023-06-09 07:00:00,롯데백화점에비뉴엘월드타워점,0.01212
2023-06-09 07:00:00,롯데월드몰,0.00197
2023-06-09 07:00:00,롯데월드잠실점,0.00997
2023-06-09 07:00:00,방이동 먹자골목,0.02516
2023-06-09 07:00:00,올림픽공원세계평화의문,0.03499
2023-06-09 07:00:00,잠실역 롯데월드,0.0175
2023-06-09 08:00:00,롯데백화점에비뉴엘월드타워점,0.02019
2023-06-09 08:00:00,롯데월드몰,0.00336
2023-06-09 08:00:00,롯데월드잠실점,0.0136
2023-06-09 08:00:00,방이동 먹자골목,0.0278
2023-06-09 08:00:00,올림픽공원세계평화의문,0.03732
2023-06-09 08:00:00,잠실역 롯데월드,0.02181
2023-06-09 09:00:00,롯데백화점에비뉴엘월드타워점,0.03047
2023-06-09 09:00:00,롯데월드몰,0.00467
2023-06-09 09:00:00,롯데월드잠실점,0.03045
2023-06-09 09:00:00,방이동 먹자골목,0.03067
2023-06-09 09:00:00,올림픽공원세계평화의문,0.05132
2023-06-09 09:00:00,잠실역 롯데월드,0.02945
2023-06-09 10:00:00,롯데백화점에비뉴엘월드타워점,0.05689
2023-06-09 10:00:00,롯데월드몰,0.00844
2023-06-09 10:00:00,롯데월드잠실점,0.11694
2023-06-09 10:00:00,방이동 먹자골목,0.03219
2023-06-09 10:00:00,올림픽공원세계평화의문,0.06631
2023-06-09 10:00:00,잠실역 롯데월드,0.03602
2023-06-09 11:00:00,롯데백화점에비뉴엘월드타워점,0.08134
2023-06-09 11:00:00,롯데월드몰,0.0134
2023-06-09 11:00:00,롯데월드잠실점,0.13417
2023-06-09 11:00:00,방이동 먹자골목,0.0357
2023-06-09 11:00:00,올림픽공원세계평화의문,0.07031
2023-06-09 11:00:00,잠실역 롯데월드,0.04177
2023-06-09 12:00:00,롯데백화점에비뉴엘월드타워점,0.11598
2023-06-09 12:00:00,롯데월드몰,0.0203
2023-06-09 12:00:00,롯데월드잠실점,0.15357
2023-06-09 12:00:00,방이동 먹자골목,0.03731
2023-06-09 12:00:00,올림픽공원세계평화의문,0.08064
2023-06-09 12:00:00,잠실역 롯데월드,0.0472
2023-06-09 13:00:00,롯데백화점에비뉴엘월드타워점,0.11549
2023-06-09 13:00:00,롯데월드몰,0.02263
2023-06-09 13:00:00,롯데월드잠실점,0.15921
2023-06-09 13:00:00,방이동 먹자골목,0.03465
2023-06-09 13:00:00,올림픽공원세계평화의문,0.08364
2023-06-09 13:00:00,잠실역 롯데월드,0.04822
2023-06-09 14:00:00,롯데백화점에비뉴엘월드타워점,0.12116
2023-06-09 14:00:00,롯데월드몰,0.02377
2023-06-09 14:00:00,롯데월드잠실점,0.16957
2023-06-09 14:00:00,방이동 먹자골목,0.03324
2023-06-09 14:00:00,올림픽공원세계평화의문,0.09031
2023-06-09 14:00:00,잠실역 롯데월드,0.04872
2023-06-09 15:00:00,롯데백화점에비뉴엘월드타워점,0.11379
2023-06-09 15:00:00,롯데월드몰,0.02352
2023-06-09 15:00:00,롯데월드잠실점,0.14963
2023-06-09 15:00:00,방이동 먹자골목,0.03329
2023-06-09 15:00:00,올림픽공원세계평화의문,0.08597
2023-06-09 15:00:00,잠실역 롯데월드,0.04865
2023-06-09 16:00:00,롯데백화점에비뉴엘월드타워점,0.12413
2023-06-09 16:00:00,롯데월드몰,0.02287
2023-06-09 16:00:00,롯데월드잠실점,0.14723
2023-06-09 16:00:00,방이동 먹자골목,0.03355
2023-06-09 16:00:00,올림픽공원세계평화의문,0.05965
2023-06-09 16:00:00,잠실역 롯데월드,0.04991
2023-06-09 17:00:00,롯데백화점에비뉴엘월드타워점,0.11818
2023-06-09 17:00:00,롯데월드몰,0.02311
2023-06-09 17:00:00,롯데월드잠실점,0.14244
2023-06-09 17:00:00,방이동 먹자골목,0.03545
2023-06-09 17:00:00,올림픽공원세계평화의문,0.06398
2023-06-09 17:00:00,잠실역 롯데월드,0.04866
2023-06-09 18:00:00,롯데백화점에비뉴엘월드타워점,0.12449
2023-06-09 18:00:00,롯데월드몰,0.02479
2023-06-09 18:00:00,롯데월드잠실점,0.12923
2023-06-09 18:00:00,방이동 먹자골목,0.04026
